Subjectindex	Session	Fixation.Onset	Text1.Onset	Blank.Onset	Audio.Onset	Text2.Onset	If.Response	Corre.Response	Response.Onset
15	1	830500	832500	835500	FALSE	842500	TRUE	FALSE	844443
15	1	847500	849500	852500	TRUE	859500	TRUE	FALSE	862259
15	1	864500	867500	869500	FALSE	879500	TRUE	TRUE	881093
15	1	884500	886500	889500	TRUE	897500	TRUE	TRUE	900005
15	1	902500	904500	907500	FALSE	914500	TRUE	TRUE	916336
15	1	919500	921500	924500	TRUE	934000	TRUE	TRUE	936608
15	1	939000	942000	944000	TRUE	952000	TRUE	TRUE	954787
15	1	957000	960000	962000	FALSE	968500	TRUE	TRUE	969932
15	1	973500	976500	978500	FALSE	987500	TRUE	TRUE	988868
15	1	992500	994500	997500	FALSE	1005500	TRUE	TRUE	1007234
15	1	1010500	1013500	1015500	FALSE	1023000	TRUE	TRUE	1024673
15	1	1028000	1031000	1033000	TRUE	1042000	FALSE	FALSE	1042000
15	1	1047000	1050000	1052000	TRUE	1061000	TRUE	TRUE	1063446
15	1	1066000	1068000	1071000	TRUE	1080000	TRUE	FALSE	1082583
15	1	1085000	1087000	1090000	TRUE	1098500	TRUE	FALSE	1100959
15	1	1103500	1106500	1108500	TRUE	1115000	TRUE	FALSE	1117699
15	1	1120000	1123000	1125000	TRUE	1131500	TRUE	TRUE	1134028
15	1	1136500	1139500	1141500	FALSE	1151500	TRUE	TRUE	1153020
15	1	1156500	1158500	1161500	TRUE	1171500	TRUE	TRUE	1174088
15	1	1176500	1179500	1181500	FALSE	1189500	TRUE	TRUE	1191187
15	1	1194500	1197500	1199500	TRUE	1209000	TRUE	TRUE	1211554
15	1	1214000	1216000	1219000	FALSE	1225500	TRUE	TRUE	1227273
15	1	1230500	1233500	1235500	TRUE	1241500	TRUE	TRUE	1244099
15	1	1246500	1249500	1251500	TRUE	1259500	TRUE	TRUE	1262201
15	1	1264500	1267500	1269500	TRUE	1277500	TRUE	TRUE	1279972
15	1	1282500	1285500	1287500	FALSE	1294000	FALSE	FALSE	1294000
15	1	1299000	1302000	1304000	FALSE	1311000	TRUE	TRUE	1312361
15	1	1316000	1319000	1321000	TRUE	1330000	TRUE	TRUE	1332824
15	1	1335000	1337000	1340000	TRUE	1350000	TRUE	TRUE	1352531
15	1	1355000	1357000	1360000	FALSE	1368000	TRUE	TRUE	1369859
15	1	1373000	1375000	1378000	TRUE	1384000	TRUE	TRUE	1386447
15	1	1389000	1392000	1394000	FALSE	1400500	TRUE	TRUE	1401968
15	1	1405500	1407500	1410500	TRUE	1419500	TRUE	FALSE	1422120
15	1	1424500	1427500	1429500	TRUE	1436000	TRUE	FALSE	1438570
15	1	1441000	1444000	1446000	FALSE	1454000	TRUE	TRUE	1455654
15	1	1459000	1461000	1464000	TRUE	1471500	TRUE	TRUE	1474075
15	1	1476500	1479500	1481500	TRUE	1488000	TRUE	FALSE	1490787
15	1	1493000	1496000	1498000	FALSE	1504000	FALSE	FALSE	1504000
15	1	1509000	1511000	1514000	FALSE	1523500	FALSE	FALSE	1523500
15	1	1528500	1531500	1533500	FALSE	1541000	FALSE	FALSE	1541000
15	1	1546000	1548000	1551000	FALSE	1557000	TRUE	TRUE	1558844
15	1	1562000	1564000	1567000	FALSE	1573500	TRUE	TRUE	1575257
15	1	1578500	1580500	1583500	FALSE	1592500	FALSE	FALSE	1592500
15	1	1597500	1600500	1602500	TRUE	1610000	TRUE	TRUE	1612641
15	1	1615000	1617000	1620000	TRUE	1627000	TRUE	FALSE	1629521
15	1	1632000	1635000	1637000	TRUE	1646500	FALSE	FALSE	1646500
15	1	1651500	1654500	1656500	FALSE	1665500	TRUE	TRUE	1666845
15	1	1670500	1672500	1675500	TRUE	1684500	TRUE	TRUE	1687211
15	1	1689500	1691500	1694500	TRUE	1703000	TRUE	TRUE	1705635
15	1	1708000	1710000	1713000	TRUE	1721500	TRUE	FALSE	1724337
15	1	1726500	1728500	1731500	FALSE	1740500	TRUE	FALSE	1742413
15	1	1745500	1748500	1750500	TRUE	1756500	TRUE	TRUE	1759002
15	1	1761500	1764500	1766500	TRUE	1776500	TRUE	FALSE	1779003
15	1	1781500	1783500	1786500	FALSE	1795500	TRUE	TRUE	1797411
15	1	1800500	1802500	1805500	FALSE	1812500	TRUE	FALSE	1814260
15	1	1817500	1819500	1822500	TRUE	1832000	TRUE	FALSE	1834602
15	1	1837000	1840000	1842000	FALSE	1849000	TRUE	TRUE	1850436
15	1	1854000	1857000	1859000	FALSE	1868500	TRUE	TRUE	1869837
15	1	1873500	1876500	1878500	FALSE	1885500	TRUE	TRUE	1887031
15	1	1890500	1892500	1895500	FALSE	1902000	FALSE	FALSE	1902000
15	1	1907000	1909000	1912000	FALSE	1918500	TRUE	TRUE	1920177
15	1	1923500	1925500	1928500	FALSE	1935500	TRUE	TRUE	1937327
15	1	1940500	1943500	1945500	TRUE	1952500	TRUE	TRUE	1955221
15	1	1957500	1959500	1962500	FALSE	1972500	FALSE	FALSE	1972500
15	1	1977500	1979500	1982500	TRUE	1989000	TRUE	FALSE	1991521
15	1	1994000	1997000	1999000	TRUE	2006000	TRUE	TRUE	2008527
15	1	2011000	2014000	2016000	TRUE	2024000	TRUE	FALSE	2026599
15	1	2029000	2032000	2034000	TRUE	2041500	TRUE	TRUE	2043902
15	1	2046500	2048500	2051500	FALSE	2057500	TRUE	TRUE	2059527
15	1	2062500	2065500	2067500	FALSE	2074500	TRUE	TRUE	2076012
15	1	2079500	2082500	2084500	TRUE	2092000	TRUE	TRUE	2094686
15	1	2097000	2099000	2102000	FALSE	2111500	TRUE	FALSE	2113591
15	1	2116500	2118500	2121500	TRUE	2130500	TRUE	TRUE	2133271
15	1	2135500	2138500	2140500	TRUE	2150500	TRUE	TRUE	2153218
15	1	2155500	2158500	2160500	FALSE	2167000	TRUE	TRUE	2168379
15	1	2172000	2174000	2177000	TRUE	2185500	TRUE	FALSE	2188205
15	1	2190500	2192500	2195500	TRUE	2203000	TRUE	TRUE	2205360
15	1	2208000	2210000	2213000	TRUE	2222500	TRUE	TRUE	2225207
15	1	2227500	2230500	2232500	TRUE	2239000	TRUE	FALSE	2241642
15	1	2244000	2246000	2249000	FALSE	2256500	TRUE	TRUE	2258110
15	1	2261500	2264500	2266500	TRUE	2275500	TRUE	FALSE	2278014
15	1	2280500	2283500	2285500	TRUE	2292500	TRUE	TRUE	2295063
15	1	2297500	2300500	2302500	FALSE	2308500	TRUE	TRUE	2309925
15	1	2313500	2316500	2318500	FALSE	2327000	TRUE	TRUE	2328593
15	1	2332000	2335000	2337000	TRUE	2344500	TRUE	TRUE	2347022
15	1	2349500	2352500	2354500	TRUE	2363500	TRUE	TRUE	2366022
15	1	2368500	2370500	2373500	FALSE	2382000	TRUE	TRUE	2383942
15	1	2387000	2390000	2392000	FALSE	2400000	TRUE	TRUE	2401609
15	1	2405000	2407000	2410000	TRUE	2416000	TRUE	FALSE	2418596
15	1	2421000	2423000	2426000	TRUE	2433000	TRUE	FALSE	2435687
15	1	2438000	2441000	2443000	TRUE	2450000	TRUE	FALSE	2452676
15	1	2455000	2457000	2460000	TRUE	2467000	TRUE	TRUE	2469609
15	1	2472000	2474000	2477000	FALSE	2486500	TRUE	TRUE	2488477
15	1	2491500	2494500	2496500	FALSE	2503000	TRUE	TRUE	2504609
15	1	2508000	2510000	2513000	FALSE	2522500	TRUE	TRUE	2524427
15	1	2527500	2530500	2532500	FALSE	2539000	TRUE	TRUE	2540387
15	1	2544000	2546000	2549000	FALSE	2555500	TRUE	TRUE	2557354
15	1	2560500	2563500	2565500	TRUE	2573000	TRUE	TRUE	2575533
15	1	2578000	2581000	2583000	FALSE	2591500	TRUE	TRUE	2592879
15	1	2596500	2598500	2601500	TRUE	2611000	TRUE	TRUE	2613681
15	1	2616000	2618000	2621000	FALSE	2627500	TRUE	FALSE	2629257
15	1	2632500	2634500	2637500	FALSE	2643500	TRUE	TRUE	2645403
15	1	2648500	2651500	2653500	TRUE	2663000	TRUE	TRUE	2665505
15	1	2668000	2671000	2673000	TRUE	2681000	TRUE	TRUE	2683419
15	1	2686000	2689000	2691000	FALSE	2697500	TRUE	FALSE	2699117
15	1	2702500	2705500	2707500	TRUE	2715000	TRUE	TRUE	2717639
15	1	2720000	2723000	2725000	FALSE	2731500	FALSE	FALSE	2731500
15	1	2736500	2738500	2741500	TRUE	2749000	TRUE	TRUE	2751561
15	1	2754000	2756000	2759000	FALSE	2766500	TRUE	TRUE	2768422
15	1	2771500	2774500	2776500	FALSE	2784000	TRUE	TRUE	2785564
15	1	2789000	2792000	2794000	TRUE	2800500	TRUE	TRUE	2803051
15	1	2805500	2808500	2810500	TRUE	2820000	TRUE	TRUE	2822485
15	1	2825000	2827000	2830000	FALSE	2840000	TRUE	FALSE	2841901
15	1	2845000	2848000	2850000	TRUE	2860000	TRUE	FALSE	2862546
15	1	2865000	2867000	2870000	FALSE	2880000	TRUE	TRUE	2881961
15	1	2885000	2887000	2890000	TRUE	2896500	TRUE	TRUE	2899158
15	1	2901500	2904500	2906500	FALSE	2913000	TRUE	TRUE	2914540
15	1	2918000	2921000	2923000	FALSE	2931000	TRUE	TRUE	2932445
15	1	2936000	2938000	2941000	TRUE	2950500	TRUE	TRUE	2953183
15	1	2955500	2957500	2960500	FALSE	2966500	TRUE	TRUE	2968458
15	1	2971500	2974500	2976500	FALSE	2984500	FALSE	FALSE	2984500
15	1	2989500	2991500	2994500	TRUE	3004500	TRUE	FALSE	3007134
15	1	3009500	3011500	3014500	TRUE	3024500	TRUE	TRUE	3026903
15	1	3029500	3031500	3034500	FALSE	3044500	TRUE	TRUE	3046344
15	1	3049500	3052500	3054500	FALSE	3063500	TRUE	TRUE	3064985
15	1	3068500	3071500	3073500	FALSE	3079500	TRUE	FALSE	3080941
15	1	3084500	3086500	3089500	TRUE	3095500	TRUE	TRUE	3098220
15	1	3100500	3103500	3105500	TRUE	3115500	TRUE	FALSE	3118009
15	1	3120500	3123500	3125500	FALSE	3132500	TRUE	TRUE	3134078
15	1	3137500	3140500	3142500	TRUE	3150500	TRUE	TRUE	3153065
15	1	3155500	3158500	3160500	FALSE	3166500	TRUE	TRUE	3168119
15	1	3171500	3173500	3176500	FALSE	3183000	TRUE	TRUE	3184962
15	1	3188000	3190000	3193000	TRUE	3202000	TRUE	FALSE	3204566
15	1	3207000	3209000	3212000	FALSE	3218500	TRUE	FALSE	3220289
15	1	3223500	3225500	3228500	TRUE	3238500	TRUE	TRUE	3241010
15	1	3243500	3246500	3248500	FALSE	3256500	FALSE	FALSE	3256500
15	1	3261500	3264500	3266500	TRUE	3274500	TRUE	TRUE	3276973
15	1	3279500	3281500	3284500	TRUE	3291000	TRUE	TRUE	3293560
15	1	3296000	3299000	3301000	FALSE	3309500	TRUE	TRUE	3311144
15	1	3314500	3316500	3319500	TRUE	3325500	TRUE	TRUE	3328210
15	1	3330500	3332500	3335500	FALSE	3344000	TRUE	FALSE	3345847
15	1	3349000	3352000	3354000	FALSE	3363000	TRUE	TRUE	3364557
15	1	3368000	3371000	3373000	TRUE	3379000	TRUE	TRUE	3381597
15	1	3384000	3386000	3389000	TRUE	3396500	TRUE	TRUE	3399163
15	1	3401500	3403500	3406500	TRUE	3414500	TRUE	FALSE	3417022
15	1	3419500	3421500	3424500	TRUE	3432000	TRUE	TRUE	3434516
15	1	3437000	3439000	3442000	FALSE	3450000	TRUE	FALSE	3451926
15	1	3455000	3458000	3460000	TRUE	3468500	TRUE	TRUE	3471120
15	1	3473500	3475500	3478500	FALSE	3487000	TRUE	TRUE	3489002
15	1	3492000	3494000	3497000	FALSE	3506500	TRUE	TRUE	3508449
15	1	3511500	3514500	3516500	FALSE	3525500	TRUE	TRUE	3526963
15	1	3530500	3533500	3535500	TRUE	3544500	TRUE	FALSE	3547017
15	1	3549500	3551500	3554500	FALSE	3562000	TRUE	TRUE	3563894
15	1	3567000	3570000	3572000	FALSE	3579000	TRUE	TRUE	3580408
16	1	1000	4000	6000	TRUE	12000	TRUE	FALSE	14632
16	1	17000	20000	22000	FALSE	31000	TRUE	TRUE	32646
16	1	36000	39000	41000	TRUE	50000	TRUE	TRUE	52634
16	1	55000	58000	60000	FALSE	68000	TRUE	TRUE	69445
16	1	73000	76000	78000	FALSE	87000	TRUE	TRUE	88541
16	1	92000	94000	97000	TRUE	106500	TRUE	TRUE	109098
16	1	111500	113500	116500	TRUE	125500	TRUE	TRUE	128186
16	1	130500	133500	135500	FALSE	145500	TRUE	TRUE	146940
16	1	150500	153500	155500	TRUE	164000	FALSE	FALSE	164000
16	1	169000	172000	174000	TRUE	184000	TRUE	TRUE	186657
16	1	189000	192000	194000	TRUE	200500	TRUE	FALSE	203142
16	1	205500	207500	210500	TRUE	219500	TRUE	FALSE	222135
16	1	224500	226500	229500	FALSE	236000	TRUE	TRUE	238017
16	1	241000	243000	246000	TRUE	254000	TRUE	FALSE	256592
16	1	259000	262000	264000	TRUE	273000	TRUE	FALSE	275633
16	1	278000	281000	283000	TRUE	289000	TRUE	TRUE	291577
16	1	294000	297000	299000	FALSE	306000	TRUE	TRUE	307410
16	1	311000	314000	316000	FALSE	326000	TRUE	TRUE	327424
16	1	331000	333000	336000	TRUE	343500	TRUE	TRUE	346139
16	1	348500	351500	353500	FALSE	362000	TRUE	TRUE	363601
16	1	367000	369000	372000	FALSE	378000	TRUE	FALSE	379787
16	1	383000	385000	388000	TRUE	394500	TRUE	TRUE	397079
16	1	399500	402500	404500	TRUE	411500	TRUE	FALSE	414207
16	1	416500	418500	421500	TRUE	429000	TRUE	TRUE	431651
16	1	434000	436000	439000	TRUE	445500	FALSE	FALSE	445500
16	1	450500	453500	455500	FALSE	463000	TRUE	TRUE	464430
16	1	468000	470000	473000	TRUE	480000	TRUE	TRUE	482495
16	1	485000	487000	490000	TRUE	5.00E+05	TRUE	FALSE	502432
16	1	505000	507000	510000	FALSE	516000	TRUE	TRUE	517986
16	1	521000	523000	526000	TRUE	534500	TRUE	TRUE	537157
16	1	539500	542500	544500	TRUE	551500	TRUE	TRUE	554218
16	1	556500	559500	561500	TRUE	569500	TRUE	TRUE	571996
16	1	574500	576500	579500	TRUE	585500	FALSE	FALSE	585500
16	1	590500	592500	595500	TRUE	602500	TRUE	TRUE	605289
16	1	607500	610500	612500	TRUE	622000	TRUE	TRUE	624682
16	1	627000	629000	632000	FALSE	640000	TRUE	TRUE	641775
16	1	645000	647000	650000	TRUE	660000	TRUE	TRUE	662428
16	1	665000	668000	670000	TRUE	679500	TRUE	FALSE	681932
16	1	684500	687500	689500	FALSE	699500	TRUE	TRUE	701028
16	1	704500	706500	709500	FALSE	719500	TRUE	FALSE	721447
16	1	724500	727500	729500	TRUE	738500	TRUE	TRUE	741135
16	1	743500	746500	748500	TRUE	756500	TRUE	TRUE	759139
16	1	761500	764500	766500	TRUE	774500	TRUE	TRUE	777181
16	1	779500	782500	784500	TRUE	791500	TRUE	FALSE	794158
16	1	796500	798500	801500	FALSE	809500	TRUE	FALSE	811445
16	1	814500	817500	819500	TRUE	829500	TRUE	TRUE	832149
16	1	834500	837500	839500	FALSE	849000	FALSE	FALSE	849000
16	1	854000	856000	859000	FALSE	865000	TRUE	TRUE	866915
16	1	870000	873000	875000	TRUE	884000	TRUE	FALSE	886622
16	1	889000	892000	894000	TRUE	903000	TRUE	TRUE	905484
16	1	908000	911000	913000	TRUE	922500	TRUE	TRUE	925172
16	1	927500	929500	932500	FALSE	940500	TRUE	TRUE	942286
16	1	945500	947500	950500	FALSE	957500	TRUE	TRUE	959370
16	1	962500	965500	967500	TRUE	974000	FALSE	FALSE	974000
16	1	979000	982000	984000	FALSE	994000	TRUE	TRUE	995456
16	1	999000	1002000	1004000	FALSE	1014000	TRUE	TRUE	1015501
16	1	1019000	1022000	1024000	TRUE	1032500	TRUE	FALSE	1035167
16	1	1037500	1039500	1042500	FALSE	1052000	TRUE	TRUE	1054031
16	1	1057000	1060000	1062000	TRUE	1068000	TRUE	TRUE	1070659
16	1	1073000	1076000	1078000	FALSE	1087500	TRUE	TRUE	1088963
16	1	1092500	1094500	1097500	TRUE	1104500	TRUE	TRUE	1107197
16	1	1109500	1112500	1114500	FALSE	1122500	TRUE	TRUE	1124037
16	1	1127500	1129500	1132500	TRUE	1141000	TRUE	FALSE	1143494
16	1	1146000	1148000	1151000	TRUE	1157000	TRUE	TRUE	1159686
16	1	1162000	1164000	1167000	TRUE	1175500	TRUE	FALSE	1178294
16	1	1180500	1183500	1185500	TRUE	1193500	TRUE	TRUE	1196149
16	1	1198500	1200500	1203500	FALSE	1210000	TRUE	TRUE	1211985
16	1	1215000	1218000	1220000	TRUE	1228000	TRUE	TRUE	1230631
16	1	1233000	1235000	1238000	TRUE	1244000	TRUE	FALSE	1246579
16	1	1249000	1251000	1254000	FALSE	1263000	TRUE	TRUE	1264945
16	1	1268000	1271000	1273000	FALSE	1281500	TRUE	TRUE	1282886
16	1	1286500	1289500	1291500	FALSE	1297500	TRUE	TRUE	1298932
16	1	1302500	1304500	1307500	TRUE	1314500	TRUE	FALSE	1317023
16	1	1319500	1321500	1324500	TRUE	1333000	FALSE	FALSE	1333000
16	1	1338000	1340000	1343000	FALSE	1351000	TRUE	TRUE	1352803
16	1	1356000	1358000	1361000	FALSE	1370500	TRUE	TRUE	1372473
16	1	1375500	1378500	1380500	TRUE	1386500	TRUE	TRUE	1389042
16	1	1391500	1394500	1396500	FALSE	1404500	TRUE	TRUE	1405909
16	1	1409500	1411500	1414500	TRUE	1422500	TRUE	FALSE	1425098
16	1	1427500	1430500	1432500	FALSE	1439500	TRUE	TRUE	1440924
16	1	1444500	1447500	1449500	TRUE	1458500	TRUE	TRUE	1461246
16	1	1463500	1465500	1468500	TRUE	1475000	TRUE	FALSE	1477559
16	1	1480000	1482000	1485000	FALSE	1494000	TRUE	FALSE	1495863
16	1	1499000	1502000	1504000	FALSE	1512500	TRUE	TRUE	1514038
16	1	1517500	1520500	1522500	FALSE	1532500	FALSE	FALSE	1532500
16	1	1537500	1539500	1542500	TRUE	1552000	TRUE	FALSE	1554672
16	1	1557000	1560000	1562000	FALSE	1571000	TRUE	TRUE	1572610
16	1	1576000	1579000	1581000	FALSE	1589500	TRUE	TRUE	1591092
16	1	1594500	1597500	1599500	TRUE	1608000	TRUE	TRUE	1610649
16	1	1613000	1616000	1618000	TRUE	1626000	TRUE	TRUE	1628581
16	1	1631000	1633000	1636000	TRUE	1643500	TRUE	TRUE	1646139
16	1	1648500	1651500	1653500	TRUE	1660000	TRUE	TRUE	1662440
16	1	1665000	1667000	1670000	TRUE	1678500	TRUE	TRUE	1681141
16	1	1683500	1686500	1688500	FALSE	1698500	TRUE	TRUE	1699907
16	1	1703500	1705500	1708500	FALSE	1718500	TRUE	TRUE	1720497
16	1	1723500	1725500	1728500	FALSE	1737000	TRUE	TRUE	1738852
16	1	1742000	1744000	1747000	TRUE	1756000	FALSE	FALSE	1756000
16	1	1761000	1763000	1766000	FALSE	1772000	TRUE	TRUE	1774041
16	1	1777000	1780000	1782000	FALSE	1790500	TRUE	TRUE	1792157
16	1	1795500	1797500	1800500	TRUE	1810000	TRUE	FALSE	1812631
16	1	1815000	1818000	1820000	FALSE	1827500	TRUE	TRUE	1828885
16	1	1832500	1834500	1837500	FALSE	1847000	TRUE	TRUE	1849053
16	1	1852000	1855000	1857000	FALSE	1866500	TRUE	TRUE	1867991
16	1	1871500	1873500	1876500	TRUE	1882500	TRUE	FALSE	1885191
16	1	1887500	1889500	1892500	TRUE	1902000	TRUE	FALSE	1904662
16	1	1907000	1910000	1912000	TRUE	1920000	TRUE	TRUE	1922712
16	1	1925000	1928000	1930000	FALSE	1936000	TRUE	TRUE	1937630
16	1	1941000	1943000	1946000	FALSE	1955500	TRUE	TRUE	1957340
16	1	1960500	1963500	1965500	FALSE	1972000	TRUE	TRUE	1973525
16	1	1977000	1979000	1982000	TRUE	1990500	TRUE	FALSE	1993161
16	1	1995500	1998500	2000500	FALSE	2009000	FALSE	FALSE	2009000
16	1	2014000	2016000	2019000	FALSE	2025500	TRUE	TRUE	2027306
16	1	2030500	2032500	2035500	FALSE	2045000	TRUE	TRUE	2047079
16	1	2050000	2053000	2055000	FALSE	2061500	TRUE	TRUE	2063022
16	1	2066500	2069500	2071500	TRUE	2079000	TRUE	TRUE	2081601
16	1	2084000	2086000	2089000	TRUE	2095500	TRUE	FALSE	2098070
16	1	2100500	2103500	2105500	FALSE	2112000	TRUE	FALSE	2113667
16	1	2117000	2119000	2122000	TRUE	2130000	TRUE	TRUE	2132709
16	1	2135000	2138000	2140000	TRUE	2149000	TRUE	FALSE	2151609
16	1	2154000	2157000	2159000	FALSE	2167000	TRUE	TRUE	2168246
16	1	2172000	2174000	2177000	FALSE	2186000	TRUE	FALSE	2187915
16	1	2191000	2194000	2196000	TRUE	2204000	TRUE	TRUE	2206561
16	1	2209000	2211000	2214000	FALSE	2223000	TRUE	TRUE	2225124
16	1	2228000	2230000	2233000	FALSE	2241500	TRUE	TRUE	2243304
16	1	2246500	2249500	2251500	TRUE	2260000	FALSE	FALSE	2260000
16	1	2265000	2267000	2270000	TRUE	2277000	TRUE	FALSE	2279447
16	1	2282000	2284000	2287000	TRUE	2293000	TRUE	FALSE	2295822
16	1	2298000	2301000	2303000	FALSE	2310000	TRUE	TRUE	2311512
16	1	2315000	2318000	2320000	FALSE	2330000	TRUE	TRUE	2331344
16	1	2335000	2337000	2340000	TRUE	2349000	TRUE	TRUE	2351676
16	1	2354000	2357000	2359000	FALSE	2369000	TRUE	TRUE	2370384
16	1	2374000	2376000	2379000	TRUE	2389000	TRUE	TRUE	2391578
16	1	2394000	2396000	2399000	FALSE	2407500	FALSE	FALSE	2407500
16	1	2412500	2414500	2417500	TRUE	2426000	TRUE	TRUE	2428614
16	1	2431000	2434000	2436000	TRUE	2444500	TRUE	FALSE	2447048
16	1	2449500	2451500	2454500	FALSE	2461000	TRUE	TRUE	2462931
16	1	2466000	2469000	2471000	FALSE	2477500	FALSE	FALSE	2477500
16	1	2482500	2485500	2487500	FALSE	2495500	TRUE	TRUE	2496947
16	1	2500500	2503500	2505500	TRUE	2512500	TRUE	TRUE	2514988
16	1	2517500	2519500	2522500	FALSE	2528500	TRUE	TRUE	2530563
16	1	2533500	2536500	2538500	TRUE	2546500	TRUE	TRUE	2549062
16	1	2551500	2553500	2556500	FALSE	2566000	TRUE	TRUE	2568044
16	1	2571000	2573000	2576000	TRUE	2586000	TRUE	FALSE	2588485
16	1	2591000	2594000	2596000	TRUE	2605500	TRUE	TRUE	2608049
16	1	2610500	2612500	2615500	FALSE	2625000	TRUE	TRUE	2626880
16	1	2630000	2633000	2635000	FALSE	2643500	TRUE	TRUE	2645056
16	1	2648500	2651500	2653500	FALSE	2661500	TRUE	TRUE	2663000
16	1	2666500	2669500	2671500	FALSE	2677500	TRUE	FALSE	2678995
16	1	2682500	2685500	2687500	FALSE	2696000	TRUE	FALSE	2697462
16	1	2701000	2704000	2706000	TRUE	2714000	TRUE	FALSE	2716868
16	1	2719000	2722000	2724000	FALSE	2730500	TRUE	TRUE	2731941
16	1	2735500	2738500	2740500	TRUE	2747000	TRUE	FALSE	2749473
16	1	2752000	2754000	2757000	FALSE	2763000	TRUE	TRUE	2765108
16	1	2768000	2770000	2773000	TRUE	2781000	TRUE	FALSE	2783687
16	1	2786000	2788000	2791000	FALSE	2800000	TRUE	TRUE	2801960
16	1	2805000	2808000	2810000	FALSE	2817500	TRUE	TRUE	2818888
16	1	2822500	2824500	2827500	FALSE	2836500	TRUE	TRUE	2838271
16	1	2841500	2843500	2846500	TRUE	2854000	TRUE	TRUE	2856698
16	1	2859000	2861000	2864000	TRUE	2870500	TRUE	TRUE	2873071
16	1	2875500	2877500	2880500	TRUE	2889500	TRUE	TRUE	2892037
16	1	2894500	2897500	2899500	FALSE	2906000	TRUE	TRUE	2907382
16	1	2911000	2913000	2916000	TRUE	2923500	TRUE	FALSE	2926172
16	1	2928500	2930500	2933500	FALSE	2942000	TRUE	TRUE	2943882
16	1	2947000	2950000	2952000	TRUE	2962000	TRUE	TRUE	2964748
16	1	2967000	2969000	2972000	FALSE	2981500	TRUE	TRUE	2983371
16	1	2986500	2989500	2991500	FALSE	3001000	TRUE	TRUE	3002517
16	1	3006000	3008000	3011000	TRUE	3019500	TRUE	TRUE	3022307
16	1	3024500	3026500	3029500	TRUE	3038500	TRUE	TRUE	3041121
16	1	3043500	3045500	3048500	FALSE	3058500	TRUE	TRUE	3060620
16	1	3063500	3066500	3068500	TRUE	3074500	TRUE	TRUE	3077069
16	1	3079500	3081500	3084500	TRUE	3091500	TRUE	FALSE	3094052
16	1	3096500	3098500	3101500	FALSE	3108000	TRUE	FALSE	3109929
16	1	3113000	3116000	3118000	TRUE	3126000	TRUE	FALSE	3128615
16	1	3131000	3134000	3136000	TRUE	3146000	TRUE	TRUE	3148554
16	1	3151000	3153000	3156000	FALSE	3165500	TRUE	TRUE	3167265
16	1	3170500	3172500	3175500	TRUE	3181500	TRUE	TRUE	3184010
16	1	3186500	3189500	3191500	TRUE	3201500	FALSE	FALSE	3201500
16	1	3206500	3208500	3211500	FALSE	3221500	FALSE	FALSE	3221500
16	1	3226500	3229500	3231500	TRUE	3239500	TRUE	TRUE	3242082
16	1	3244500	3247500	3249500	FALSE	3258000	TRUE	TRUE	3259566
16	1	3263000	3265000	3268000	FALSE	3274000	TRUE	TRUE	3275937
16	1	3279000	3281000	3284000	FALSE	3290500	TRUE	TRUE	3292332
16	1	3295500	3297500	3300500	FALSE	3308000	TRUE	TRUE	3310047
16	1	3313000	3315000	3318000	FALSE	3326500	TRUE	TRUE	3328419
16	1	3331500	3334500	3336500	TRUE	3345000	TRUE	TRUE	3347737
16	1	3350000	3352000	3355000	FALSE	3361000	TRUE	TRUE	3362919
16	1	3366000	3369000	3371000	FALSE	3377000	FALSE	FALSE	3377000
16	1	3382000	3385000	3387000	FALSE	3396500	TRUE	TRUE	3398094
16	1	3401500	3403500	3406500	FALSE	3414500	TRUE	TRUE	3416431
16	1	3419500	3422500	3424500	FALSE	3433500	TRUE	TRUE	3434931
16	1	3438500	3440500	3443500	TRUE	3453500	TRUE	FALSE	3455865
16	1	3458500	3460500	3463500	FALSE	3473000	TRUE	TRUE	3474906
16	1	3478000	3481000	3483000	TRUE	3490000	TRUE	TRUE	3492626
16	1	3495000	3498000	3500000	TRUE	3506500	TRUE	FALSE	3509068
16	1	3511500	3514500	3516500	TRUE	3524500	TRUE	TRUE	3527042
16	1	3529500	3532500	3534500	FALSE	3544500	TRUE	TRUE	3546217
16	1	3549500	3551500	3554500	TRUE	3562000	FALSE	FALSE	3562000
16	1	3567000	3570000	3572000	TRUE	3580500	TRUE	TRUE	3582972
16	1	3585500	3587500	3590500	FALSE	3597000	TRUE	FALSE	3598870
16	1	3602000	3604000	3607000	FALSE	3615500	TRUE	TRUE	3617526
17	1	1000	4000	6000	TRUE	16000	TRUE	FALSE	18509
17	1	21000	23000	26000	FALSE	34500	TRUE	TRUE	36604
17	1	39500	41500	44500	FALSE	52000	TRUE	TRUE	54017
17	1	57000	60000	62000	FALSE	71500	TRUE	TRUE	73113
17	1	76500	78500	81500	TRUE	90500	TRUE	FALSE	93157
17	1	95500	97500	100500	TRUE	110500	TRUE	TRUE	113021
17	1	115500	118500	120500	FALSE	129000	TRUE	TRUE	130394
17	1	134000	136000	139000	FALSE	145500	TRUE	FALSE	147476
17	1	150500	152500	155500	FALSE	163500	FALSE	FALSE	163500
17	1	168500	171500	173500	FALSE	182500	TRUE	TRUE	183932
17	1	187500	189500	192500	FALSE	201000	TRUE	TRUE	202874
17	1	206000	208000	211000	FALSE	221000	FALSE	FALSE	221000
17	1	226000	228000	231000	TRUE	238500	TRUE	FALSE	240943
